periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-I,"Promoción y favorecimiento de la explotación sexual de niñas, niños y adolescentes",1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-K,"Beneficio de la explotación sexual de niñas, niños y adolescentes",1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-L,"Gestión de la explotación sexual de niñas, niños y adolescentes",1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-M,Pornografía infantil,8,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-A,Trata de personas,28,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-B,Formas agravadas de la Trata de Personas,1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,111,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,34,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,S/Art,ATENTADOS CONTRA LA PATRIA POTESTAD,1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,839,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,3,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DELITOS CONTRA LA FE PUBLICA (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA FE PUBLICA,1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),152,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,S/Art,DISPOSICIONES COMUNES,1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,211,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,139,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428-B,Falsedad en el reporte de los volúmenes de pesca capturados,7,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",6,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,431,Expedición de certificado médico falso,4,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,432,Inhabilitación,1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,S/Art,FALSIFICACIÓN DE DOCUMENTOS EN GENERAL,14,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",434,Fabricación o falsificación de sellos o timbres oficiales,1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",435,Fabricación fraudulenta o falsificación de marcas o contraseñas oficiales,1,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,9,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,17,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
ENERO - MAYO,2023,06/06/2023,LIMA NORTE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,12,150112,LIMA,LIMA,INDEPENDENCIA,19/06/2023
